locId,locName,countryCode,subnational1Code,subnational2Code,lat,lng,latestObsDt,numSpeciesAllTime
L10998454,Alverstone Mead LNR,GB,GB-ENG,GB-ENG-IOW,50.6652113,-1.1814782,2022-02-05 14:26,73
L9851288,Alvie Estate,GB,GB-SCT,GB-SCT-HLD,57.1537634,-3.9215716,2019-08-29 10:30,19
L6623929,Ambaston Gravel Pits,GB,GB-ENG,GB-ENG-DBY,52.883453,-1.365282,2022-02-10 10:38,98
L10235875,Amberley Castle & Arun Floodplain,GB,GB-ENG,GB-ENG-WSX,50.9090406,-0.54026130000000006,2022-02-14 08:27,65
L1344207,Amberley Wildbrooks RSPB and SWT NR,GB,GB-ENG,GB-ENG-WSX,50.9218006,-0.5360556,2022-02-19 07:52,148
L2993699,Ambersham Common,GB,GB-ENG,GB-ENG-WSX,50.9667484,-0.7021299,2022-01-22 10:11,68
L8916132,Amble Harbour,GB,GB-ENG,GB-ENG-NBL,55.336785,-1.577928,2022-01-30 12:00,91
L6357171,Amble Links LNR,GB,GB-ENG,GB-ENG-NBL,55.3261822,-1.5582991,2022-03-01 17:31,98
L7843755,Ambleside (Town),GB,GB-ENG,GB-ENG-CMA,54.4328633,-2.9628633,2021-10-24 14:01,63
L17032144,Amhuinnsuidhe / Abhainn Suidhe,GB,GB-SCT,GB-SCT-ELS,57.9654009,-7.0009052,2009-11-08 00:00,5
L7987538,Amlwch Coastal Path,GB,GB-WLS,GB-WLS-AGY,53.415129,-4.3112751,2021-11-07 14:05,80
L13850689,Ampthill Park--Russetts Plantation,GB,GB-ENG,GB-ENG-BDF,52.0331507,-0.49828480000000003,2022-01-01 14:51,49
L1267548,Amwell HMWT NR,GB,GB-ENG,GB-ENG-HRT,51.7986775,-0.0051499,2022-03-06 09:13,229
L13195951,Amwell HMWT NR--Great Hardmead Lake,GB,GB-ENG,GB-ENG-HRT,51.7960273,-0.0026435,2022-02-27 03:30,113
L16961733,Amwell HMWT NR--Hollycross Lake,GB,GB-ENG,GB-ENG-HRT,51.8003602,-0.0060403,2022-01-01 12:34,51
L9784263,Amwell Pool,GB,GB-ENG,GB-ENG-HRT,51.7963816,-0.0107288,2021-12-15 15:00,48
L7875423,An t-Saothair Viewpoint,GB,GB-SCT,GB-SCT-HLD,57.8627434,-5.5124306,2021-11-10 15:37,51
L3129126,Anagach Wood,GB,GB-SCT,GB-SCT-HLD,57.3296024,-3.5910487,2022-02-21 06:52,89
L1282860,Ancaster Gravel Pits,GB,GB-ENG,GB-ENG-LIN,52.9825225,-0.5484581,2021-06-22 18:01,50
L11821874,Anchor Head,GB,GB-ENG,GB-ENG-SOM,51.355598,-2.9950133,2016-01-16 12:00,24
L8426173,Ancoats Green,GB,GB-ENG,GB-ENG-MAN,53.4871,-2.223857,2021-03-25 13:39,33
L12427659,Ander Hill and Noss Sound,GB,GB-SCT,GB-SCT-ZET,60.1534227,-1.0544519,2020-10-03 15:50,14
L5010106,Anderby Creek,GB,GB-ENG,GB-ENG-LIN,53.2599543,0.3244432,2021-11-03 12:32,144
L9175456,Anderby Marsh LWT Reserve,GB,GB-ENG,GB-ENG-LIN,53.2532011,0.3251796,2021-12-15 12:40,58
L9603298,Anderton Nature Park,GB,GB-ENG,GB-ENG-CHS,53.2714294,-2.5225237,2021-11-04 09:18,76
L12105061,Anerley (LBC District),GB,GB-ENG,GB-ENG-LND,51.4079291,-0.0587516,NA,NA
L6357164,Angel of the North,GB,GB-ENG,GB-ENG-GAT,54.9136095,-1.5890694,2021-11-21 11:35,23
L12105062,Angerland Common,GB,GB-ENG,GB-ENG-HRT,51.7415169,-0.2372443,NA,NA
L4727053,Angerton Moss,GB,GB-ENG,GB-ENG-CMA,54.249882,-3.1990814,2022-01-31 15:10,51
L1833802,Anglers Country Park,GB,GB-ENG,GB-ENG-WKF,53.6390119,-1.4279239,2022-03-04 09:44,137
L3600102,Anglesey Abbey,GB,GB-ENG,GB-ENG-CAM,52.2374403,0.2370858,2022-02-26 13:13,64
L4874666,Anglian Water Birdwatching Centre,GB,GB-ENG,GB-ENG-RUT,52.6552051,-0.7010758,2022-03-03 09:45,206
L5922406,Ankerwycke Estate (NT),GB,GB-ENG,GB-ENG-BRC,51.4437768,-0.5560863,2022-02-23 14:48,75
L6155268,Annandale Water,GB,GB-SCT,GB-SCT-DGY,55.2209946,-3.4097314,2022-02-05 12:19,48
L8064449,Anne Hathaway's Cottage,GB,GB-ENG,GB-ENG-WAR,52.1907724,-1.7319775,2019-08-26 10:50,14
L6127365,Annstead Point,GB,GB-ENG,GB-ENG-NBL,55.5764827,-1.6368449,2021-10-16 10:15,85
L12105063,Ansley Berry Shaw,GB,GB-ENG,GB-ENG-LND,51.3230444,-0.0765385,NA,NA
L6001764,Anstruther Harbour and Shore,GB,GB-SCT,GB-SCT-FIF,56.2216425,-2.6972981,2021-11-28 10:30,88
L16328451,Anthorn,GB,GB-ENG,GB-ENG-CMA,54.9099683,-3.2619051,2022-02-13 11:31,30
L12105064,Anton Crescent Wetland LNR,GB,GB-ENG,GB-ENG-LND,51.3727248,-0.2016597,NA,NA
L7022283,Anton Lakes LNR,GB,GB-ENG,GB-ENG-HAM,51.2188734,-1.4887118,2022-01-27 12:24,64
L7934851,Anwick Fen,GB,GB-ENG,GB-ENG-LIN,53.034373,-0.3152812,2019-08-16 00:00,67
L12105065,Ape's Grove,GB,GB-ENG,GB-ENG-ESS,51.6521021,0.1324029,NA,NA
L3303036,Apex Leisure Park,GB,GB-ENG,GB-ENG-SOM,51.2251718,-2.9897919,2022-02-27 07:47,73
L15777302,Appleby-in-Westmorland (Village),GB,GB-ENG,GB-ENG-CMA,54.578816,-2.489669,2021-11-01 09:12,41
L5888625,Applecross Bay,GB,GB-SCT,GB-SCT-HLD,57.4385849,-5.8115212,2021-09-29 18:20,82
L5248403,Applecross Pass,GB,GB-SCT,GB-SCT-HLD,57.4147773,-5.7043076,2021-09-29 15:00,27
L15852751,Applecross Peninsula,GB,GB-SCT,GB-SCT-HLD,57.4305577,-5.8101905,2021-07-21 12:30,2
L1252309,Appleford Gravel Pit,GB,GB-ENG,GB-ENG-OXF,51.6404302,-1.2579131,2022-02-28 09:11,134
L12297683,Appleford New Workings (Restricted access - view from surrounding area),GB,GB-ENG,GB-ENG-OXF,51.6437098,-1.249301,2022-02-23 14:40,112
L11810548,Appley Park,GB,GB-ENG,GB-ENG-IOW,50.7265454,-1.1413986,2021-01-17 10:20,49
L12105066,Apps Court Farm,GB,GB-ENG,GB-ENG-SRY,51.4013779,-0.3983614,NA,NA
L2490272,Aqualate Mere NNR,GB,GB-ENG,GB-ENG-STS,52.7790932,-2.3269773,2022-02-27 08:21,112
L2779907,Arbor Low,GB,GB-ENG,GB-ENG-DBY,53.1687717,-1.7616534,2021-11-24 12:03,24
L1488861,Arbroath Cliffs,GB,GB-SCT,GB-SCT-ANS,56.5608838,-2.556628,2022-01-23 16:22,79
L11681966,Arbroath Shore and Harbour,GB,GB-SCT,GB-SCT-ANS,56.5563797,-2.5800383,2022-01-23 13:05,85
L3942073,Arbrook Common,GB,GB-ENG,GB-ENG-SRY,51.3558739,-0.3596091,2021-01-16 10:10,11
L7354730,Archbishop's Park,GB,GB-ENG,GB-ENG-LND,51.4971621,-0.116837,2021-06-20 08:44,26
L12105069,Archway (LBC District),GB,GB-ENG,GB-ENG-LND,51.5656236,-0.1328521,2021-05-21 18:10,6
L15579286,Arclid Sand Quarry Footpaths,GB,GB-ENG,GB-ENG-CHS,53.1492328,-2.3199663,2021-06-27 18:07,25
L4090082,Arcot Pond SSSI,GB,GB-ENG,GB-ENG-NBL,55.0715292,-1.6082203,2021-09-26 11:08,57
L12915346,Ardalanish Bay,GB,GB-SCT,GB-SCT-AGB,56.2883974,-6.2447579,2021-06-09 11:39,35
L15300120,Ardamurchan Natural History Visitor Centre,GB,GB-SCT,GB-SCT-HLD,56.6912148,-5.943035,2021-05-31 14:00,2
L2295606,Ardbeg,GB,GB-SCT,GB-SCT-AGB,55.6405927,-6.1095572,2022-02-21 10:16,35
L2806691,Ardeer Quarry LNR,GB,GB-SCT,GB-SCT-NAY,55.6369465,-4.7485828,2022-01-25 11:35,65
L6167423,Arden Quarry Landfill (Restricted access),GB,GB-ENG,GB-ENG-DBY,53.3729388,-1.9673502,2022-01-03 10:12,45
L10656447,Arden Sawah,GB,GB-ENG,GB-ENG-CON,50.049428,-5.6730977,2020-10-04 12:18,33
L2696503,Ardersier and Fort George,GB,GB-SCT,GB-SCT-HLD,57.5758836,-4.0338707,2021-11-04 15:00,126
L9430256,Ardingly Reservoir,GB,GB-ENG,GB-ENG-WSX,51.0476345,-0.1032858,2021-11-06 12:45,91
L11200356,Ardivachar / Àird a' Mhachair to Clachan,GB,GB-SCT,GB-SCT-ELS,57.3921534,-7.3948235,2021-09-22 13:30,76
L12105070,Ardleigh Green (LBC District),GB,GB-ENG,GB-ENG-LND,51.5829312,0.2157718,NA,NA
L16696008,Ardleigh Reservoir,GB,GB-ENG,GB-ENG-ESS,51.9151729,0.9568566,2022-03-05 08:30,106
L9608649,Ardmair Point,GB,GB-SCT,GB-SCT-HLD,57.93599,-5.1978546,2019-08-23 12:00,80
L6962638,Ardmore,GB,GB-SCT,GB-SCT-AGB,56.6488833,-6.1323881,2022-02-17 13:56,56
L997990,Ardmore Point,GB,GB-SCT,GB-SCT-AGB,55.9717714,-4.6968699,2022-03-05 14:47,99
L5932381,Ardnave,GB,GB-SCT,GB-SCT-AGB,55.8723495,-6.3400555,2022-02-27 14:29,94
L7063397,Ardrishaig Harbour,GB,GB-SCT,GB-SCT-AGB,56.0122259,-5.4461932,2021-07-31 15:53,27
L11257371,Ardrossan Harbour,GB,GB-SCT,GB-SCT-NAY,55.6402108,-4.824125,2021-09-25 09:18,32
L11257389,Ardrossan to Brodick ferry crossing,GB,GB-SCT,GB-SCT-NAY,55.6143929,-4.9375231,2021-09-29 10:15,25
L12093450,Ardsheal,GB,GB-SCT,GB-SCT-HLD,56.6698291,-5.2778882,2021-07-07 18:02,20
L16368152,Ardsley Reservoir,GB,GB-ENG,GB-ENG-WKF,53.7195806,-1.5608954,NA,NA
L7845379,Arduaine Garden,GB,GB-SCT,GB-SCT-AGB,56.235093,-5.561093,2022-02-19 10:30,32
L5977132,Ardveachy Estate,GB,GB-SCT,GB-SCT-HLD,57.2001322,-3.8642693,2021-01-02 12:30,39
L9364756,Ardvourlie Bay / Bàgh Àird a' Mhulaidh,GB,GB-SCT,GB-SCT-ELS,57.9943331,-6.7574701,2019-05-01 18:35,1
L5549199,Ardwick Green Park,GB,GB-ENG,GB-ENG-MAN,53.4715588,-2.2245209,2022-03-01 16:19,36
L3307575,Argal Reservoir,GB,GB-ENG,GB-ENG-CON,50.148751,-5.1357908,2022-01-26 14:30,78
L2309971,Argaty Farm,GB,GB-SCT,GB-SCT-STG,56.2112839,-4.035877,2022-03-02 14:03,61
L3271939,Arger Fen and Spouses Vale NR,GB,GB-ENG,GB-ENG-SFK,51.9828006,0.810476,2022-02-22 09:00,53
L12093531,Argyll Forest Park--Ardgartan Forest,GB,GB-SCT,GB-SCT-AGB,56.1950623,-4.7790058,2021-10-21 12:31,22
L12255332,Argyll Forest Park--Cormonachan Woodlands,GB,GB-SCT,GB-SCT-AGB,56.137635,-4.90429,2022-01-28 15:49,29
L7878535,Arinagour,GB,GB-SCT,GB-SCT-AGB,56.6238671,-6.526877,2021-11-14 09:04,81
L1121682,Arisaig,GB,GB-SCT,GB-SCT-HLD,56.9107,-5.8425,2021-09-06 10:30,105
L2362470,Ariundle Oakwood NNR,GB,GB-SCT,GB-SCT-HLD,56.7208424,-5.5316591,2021-05-04 12:04,40
L4900316,Arkengarthdale,GB,GB-ENG,GB-ENG-NYK,54.4388099,-1.9949484,2021-08-11 10:21,70
L7757733,Arkle Beck near Langthwaite,GB,GB-ENG,GB-ENG-NYK,54.4129253,-1.9814343,2021-10-17 11:05,45
L12105071,Arkley (LBC District),GB,GB-ENG,GB-ENG-LND,51.6472042,-0.232141,NA,NA
L12105072,Arkley Fields,GB,GB-ENG,GB-ENG-LND,51.6427024,-0.2298125,NA,NA
L9315672,Arkwright to Staveley Trail (TPT),GB,GB-ENG,GB-ENG-DBY,53.2521472,-1.3608948,2022-03-04 13:09,77
L12687782,Arle Grove GWT NR,GB,GB-ENG,GB-ENG-GLS,51.8937078,-2.0089424,2021-12-29 15:28,19
L8079201,Arlington Court (NT),GB,GB-ENG,GB-ENG-DEV,51.145306,-3.987182,2021-09-01 10:57,32
L15304339,Arlington Forest,GB,GB-ENG,GB-ENG-DEV,51.137389400000004,-3.9910326,2021-12-24 14:46,52
L2647912,Arlington Reservoir LNR,GB,GB-ENG,GB-ENG-ESX,50.8465975,0.1765966,2022-03-05 09:04,182
L5589374,Armadale Castle,GB,GB-SCT,GB-SCT-HLD,57.0730589,-5.8947817,2019-09-03 10:53,61
L2334918,Armadale<—>Mallaig Ferry crossing,GB,GB-SCT,GB-SCT-HLD,57.0420715,-5.856142,2020-09-17 15:00,28
L5610119,Armet Forest,GB,GB-SCT,GB-SCT-MLN,55.8000348,-2.8753624,2022-02-03 14:12,45
L10736602,Armstrong Park,GB,GB-ENG,GB-ENG-GAT,54.9853317,-1.5844406,2021-01-26 13:25,50
L10537929,Armthorpe Reservoir,GB,GB-ENG,GB-ENG-BNS,53.5377765,-1.0114664,2005-06-22 00:00,7
L15420540,Arne Moors RSPB Reserve,GB,GB-ENG,GB-ENG-DOR,50.6815162,-2.0745818,2022-01-23 12:24,52
L1142321,Arne RSPB Reserve,GB,GB-ENG,GB-ENG-DOR,50.6919993,-2.0347452,2022-02-27 12:14,185
L6153039,Arne RSPB Reserve--Coombe Heath & Seasonal Raptor Trail,GB,GB-ENG,GB-ENG-DOR,50.6835373,-2.039144,2022-03-06 12:59,118
L6452754,Arnfield Reservoir,GB,GB-ENG,GB-ENG-DBY,53.4726839,-1.9810045,2022-03-06 09:51,148
L14798178,Arnish Point / Rubha Àirinis,GB,GB-SCT,GB-SCT-ELS,58.1897923,-6.3742803,2022-01-25 14:15,40
L17168271,Arnol,GB,GB-SCT,GB-SCT-ELS,58.3427733,-6.5954747,2006-09-10 00:00,1
L12105073,Arnos Park,GB,GB-ENG,GB-ENG-LND,51.6193819,-0.1324021,2022-02-11 11:25,32
L10525506,Arnos Vale Cemetery,GB,GB-ENG,GB-ENG-BST,51.4406283,-2.5661817,2022-02-28 16:18,41
L5525030,Arnot Hill Park,GB,GB-ENG,GB-ENG-NTT,52.9975203,-1.133523,2022-03-02 15:30,46
L3892062,Arnside,GB,GB-ENG,GB-ENG-CMA,54.2031531,-2.8353953,2022-02-02 21:00,108
L5297340,Arnside Knott,GB,GB-ENG,GB-ENG-CMA,54.1934586,-2.8353996,2021-07-17 10:45,67
L6160280,Aros Estuary,GB,GB-SCT,GB-SCT-AGB,56.5316606,-5.9694171,2021-10-16 13:25,66
L9884827,Aros Experience Visitor Centre,GB,GB-SCT,GB-SCT-HLD,57.401786,-6.2013531,2021-10-19 08:30,37
L6163537,Aros Park,GB,GB-SCT,GB-SCT-AGB,56.6117824,-6.0460639,2021-10-25 16:44,33
L11286780,Arran Coast--Pirnmill to Catacol,GB,GB-SCT,GB-SCT-NAY,55.6786763,-5.3631339,2018-02-11 10:00,23
L2564381,Arran--Drumadoon Pt and Bay,GB,GB-SCT,GB-SCT-NAY,55.50472,-5.34175,2021-09-30 09:10,64
L2564453,Arran--Glen Sannox,GB,GB-SCT,GB-SCT-NAY,55.6597611,-5.1716852,2019-05-04 09:30,55
L2564371,Arran--Glenashdale,GB,GB-SCT,GB-SCT-NAY,55.4812806,-5.1041579,2021-07-05 11:12,45
L17054758,Arran--Kilpatrick,GB,GB-SCT,GB-SCT-NAY,55.4894683,-5.3218175,2007-08-10 00:00,2
L3056379,Arran--Lamlash,GB,GB-SCT,GB-SCT-NAY,55.5351397,-5.1268387,2021-09-28 16:30,77
L3056424,Arran--Lochranza,GB,GB-SCT,GB-SCT-NAY,55.7000335,-5.2819347,2022-03-04 00:00,86
L2564386,Arran--Machrie Moor,GB,GB-SCT,GB-SCT-NAY,55.5399382,-5.3234339,2021-09-30 12:02,53
L3056399,Arran--Whiting Bay,GB,GB-SCT,GB-SCT-NAY,55.4796317,-5.0898457,2018-08-22 11:40,53
L9132825,Arrandene Open Space,GB,GB-ENG,GB-ENG-LND,51.6125296,-0.2289756,2019-12-30 12:53,18
L12239161,Arreton Down HIWT NR,GB,GB-ENG,GB-ENG-IOW,50.6816594,-1.2350326,2021-08-14 16:35,4
L10317247,Arrow Valley Country Park,GB,GB-ENG,GB-ENG-WOR,52.3048516,-1.9128094,2022-02-27 10:39,81
L9969401,Arthog Bog RSPB Reserve,GB,GB-WLS,GB-WLS-GWN,52.7127439,-4.0106017,2021-04-26 13:21,46
L4145086,Arthur Jacob LNR,GB,GB-ENG,GB-ENG-BRC,51.4729633,-0.5287063,2022-02-15 15:22,93
L3013874,Arundel Millstream,GB,GB-ENG,GB-ENG-WSX,50.8601066,-0.5536589,2022-02-08 15:13,69
L8887483,Ascott (NT),GB,GB-ENG,GB-ENG-BKM,51.8966481,-0.7052989,2019-07-25 18:29,32
L12309784,Ash Landing NT NR,GB,GB-ENG,GB-ENG-CMA,54.3501681,-2.9454251,2020-09-14 11:30,7
L12105076,Ash Link LNR,GB,GB-ENG,GB-ENG-SRY,51.4035325,-0.44796,NA,NA
L10954548,Ash Ranges (Danger area - Restricted access),GB,GB-ENG,GB-ENG-SRY,51.2802217,-0.6751306,2021-12-04 08:44,55
L17029917,Ash Vale Pits (including Lakeside NR),GB,GB-ENG,GB-ENG-SRY,51.256115200000004,-0.7272752,2021-12-04 10:46,26
L12105077,Ash Wood,GB,GB-ENG,GB-ENG-LND,51.6692328,-0.1445038,NA,NA
L11987930,Ashburnham Place,GB,GB-ENG,GB-ENG-ESX,50.905454,0.401195,2022-03-01 08:40,70
L12105078,Ashburton Park,GB,GB-ENG,GB-ENG-LND,51.3855041,-0.0654983,NA,NA
L9271481,Ashby Ville LNR,GB,GB-ENG,GB-ENG-LIN,53.559721,-0.615426,2019-05-15 07:54,32
L16856155,Ashclyst Forest (NT),GB,GB-ENG,GB-ENG-DEV,50.787186,-3.4207469,2022-01-03 11:00,4
L1344850,Ashdown Forest,GB,GB-ENG,GB-ENG-ESX,51.0472204,0.0724261,2021-08-10 14:50,88
L2933332,Ashdown Forest--Gills Lap,GB,GB-ENG,GB-ENG-ESX,51.0667514,0.0933409,2022-02-19 10:25,83
L10236279,Ashdown Forest--Hindleap Warren,GB,GB-ENG,GB-ENG-ESX,51.0735075,0.0164255,2021-07-21 20:07,61
L8118944,Ashdown Forest--Long Car Park,GB,GB-ENG,GB-ENG-ESX,51.06093,0.03532,2022-02-16 08:08,66
L2680577,Ashdown Forest--Old Lodge LNR,GB,GB-ENG,GB-ENG-ESX,51.056615,0.0941241,2022-02-27 10:15,100
L16901628,Ashdown Forest--Poundgate,GB,GB-ENG,GB-ENG-ESX,51.0378214,0.1117764,2022-02-27 14:31,53
L11537222,Ashdown Forest--Visitor Centre,GB,GB-ENG,GB-ENG-ESX,51.0728809,0.0427663,2022-01-01 10:55,35
L5815380,Ashdown Forest--Wrens Warren,GB,GB-ENG,GB-ENG-ESX,51.0742203,0.0977835,2021-12-26 15:03,57
L6538411,Ashenbank Wood,GB,GB-ENG,GB-ENG-KEN,51.3985095,0.4073954,2021-06-25 18:22,43
L12105079,Ashford (LBC District),GB,GB-ENG,GB-ENG-SRY,51.4308491,-0.4630275,1989-02-03 00:00,1
L3934993,Ashford Common Water Treatment Works,GB,GB-ENG,GB-ENG-SRY,51.41691,-0.4385734,1999-01-02 00:00,16
L8047486,Ashill Pond,GB,GB-ENG,GB-ENG-NFK,52.605912,0.785368,2021-09-24 16:29,69
L13361296,Ashington Community Woodland,GB,GB-ENG,GB-ENG-NBL,55.1927988,-1.5795838,2021-02-21 10:37,25
L3303219,Ashleworth Ham GWT NR,GB,GB-ENG,GB-ENG-GLS,51.9362115,-2.2502661,2022-02-21 15:08,97
L8005518,Ashley Warren,GB,GB-ENG,GB-ENG-HAM,51.3014207,-1.3020361,2022-01-03 11:15,69
L14780687,Ashmore Wood,GB,GB-ENG,GB-ENG-DOR,50.9405408,-2.1373716,2021-05-07 06:27,36
L6018909,Ashridge Estate (NT),GB,GB-ENG,GB-ENG-HRT,51.8080098,-0.5933218,2021-09-05 15:00,81
L12105081,Ashtead (LBC District),GB,GB-ENG,GB-ENG-SRY,51.3090237,-0.3018945,2020-12-22 14:30,4
L4761930,Ashtead Common NNR,GB,GB-ENG,GB-ENG-SRY,51.3240474,-0.3158248,2022-02-07 13:30,92
L4345201,Ashtead Park LNR,GB,GB-ENG,GB-ENG-SRY,51.3126897,-0.2904081,2021-03-23 15:08,43
L1374160,Ashton Court,GB,GB-ENG,GB-ENG-SOM,51.445956700000004,-2.6519108,2022-02-06 22:33,64
L11042691,Ashton Farm,GB,GB-SCT,GB-SCT-HLD,57.479951,-4.166047,2021-05-01 16:30,55
L13760299,Ashton Marsh and Colliters Brook,GB,GB-ENG,GB-ENG-BST,51.4339747,-2.6316984,2021-09-18 17:30,48
L8450237,Ashton Moss,GB,GB-ENG,GB-ENG-MAN,53.4853895,-2.1229904,2022-01-03 08:45,93
L8428692,Ashton Park,GB,GB-ENG,GB-ENG-SAW,52.5057949,-1.8835278,2019-07-31 15:00,7
L8812317,Ashton Park,GB,GB-ENG,GB-ENG-KWL,53.370323,-3.17801,2019-03-03 15:00,35
L12105084,Ashurst Rough,GB,GB-ENG,GB-ENG-SRY,51.2552176,-0.3016848,2018-02-16 00:00,7
L5678817,Ashwell-Eyeworth Farmlands Viewpoint,GB,GB-ENG,GB-ENG-HRT,52.0591535,-0.1622978,2021-08-14 10:40,63
L1209774,Ashwellthorpe Lower Wood NWT NR,GB,GB-ENG,GB-ENG-NFK,52.5381264,1.1530066,2021-05-24 12:03,54
L9917625,Ashworth Moor Reservoir,GB,GB-ENG,GB-ENG-LAN,53.6377239,-2.2604048,2021-01-24 13:14,42
L9083910,Askam Pier,GB,GB-ENG,GB-ENG-CMA,54.1879266,-3.222233,2019-04-20 14:00,17
L2060617,Askham Bog YWT NR,GB,GB-ENG,GB-ENG-NYK,53.9259747,-1.128459,2022-02-17 08:52,69
L8521007,Aspal Close LNR,GB,GB-ENG,GB-ENG-SFK,52.3698633,0.493778,2019-01-29 13:15,19
L7130206,Aspall Cider Orchards,GB,GB-ENG,GB-ENG-SFK,52.2429971,1.1777848,2021-04-03 11:30,13
L12105085,Aspen Wood,GB,GB-ENG,GB-ENG-ESS,51.6718334,0.2230021,NA,NA
L13985193,Aspley Heath Sandpit,GB,GB-ENG,GB-ENG-BDF,52.0043171,-0.6480812,2021-03-09 15:30,22
L5375370,Aspley Wood,GB,GB-ENG,GB-ENG-BKM,52.0050683,-0.6374431,2020-11-13 12:43,32
L12422855,Asta,GB,GB-SCT,GB-SCT-ZET,60.1551756,-1.2615423,2022-01-16 13:41,45
L7115519,Astbury Mere Country Park,GB,GB-ENG,GB-ENG-CHS,53.161147,-2.23142,2022-02-26 14:30,75
L8677779,Astle Pool (View from road only),GB,GB-ENG,GB-ENG-CHS,53.2636796,-2.2828035,2021-04-19 18:21,24
L8823892,Astley Moss,GB,GB-ENG,GB-ENG-MAN,53.4743877,-2.4479512,2021-12-10 10:30,133
L1470857,Aston Rowant NNR,GB,GB-ENG,GB-ENG-OXF,51.6666317,-0.9408197,2022-01-17 12:32,83
L8960973,Aston Rowant NNR--Linkey Down,GB,GB-ENG,GB-ENG-OXF,51.6619446,-0.9517997,2021-11-27 14:14,46
L5179346,Astons Eyot and The Kidneys Nature Park,GB,GB-ENG,GB-ENG-OXF,51.742297,-1.2472057,2022-03-06 09:09,93
L13325573,Astral Park Lake,GB,GB-ENG,GB-ENG-BDF,51.9041953,-0.6408334,2022-01-02 11:12,33
L13390895,Astwell Mill,GB,GB-ENG,GB-ENG-NTH,52.0959058,-1.1133878,2004-07-03 07:30,13
L12974168,Athelstan Recreation Ground,GB,GB-ENG,GB-ENG-LND,51.403563,-0.2935068,2022-03-05 05:59,39
L2211391,Atholl Estates Dunkeld Countryside Trails,GB,GB-SCT,GB-SCT-PKN,56.5811864,-3.5884953,2019-06-27 11:00,55
L11140855,Attadale Gardens,GB,GB-SCT,GB-SCT-HLD,57.3942907,-5.4531348,1999-08-01 00:00,6
L924161,Attenborough NWT Nature Centre and Reserve,GB,GB-ENG,GB-ENG-NTT,52.9010592,-1.2336016,2022-03-06 12:24,203
L8865021,Attingham Park (NT),GB,GB-ENG,GB-ENG-SHR,52.6874314,-2.6676727,2022-03-06 13:43,92
L4548457,Auchenreoch Loch,GB,GB-SCT,GB-SCT-DGY,55.0233738,-3.8468654,2021-11-26 10:30,61
L9929885,Auchie Glen,GB,GB-SCT,GB-SCT-DGY,54.6587249,-4.9007995,2019-09-10 09:45,29
L2096129,Auchincruive,GB,GB-SCT,GB-SCT-SAY,55.4734053,-4.5531464,2022-01-24 12:09,56
L6089685,Auchinleck House Estate,GB,GB-SCT,GB-SCT-EAY,55.4748258,-4.3643703,2021-12-13 12:02,72
L4680539,Auchmithie,GB,GB-SCT,GB-SCT-ANS,56.58905,-2.5189161,2019-07-08 10:30,100
L12232689,Auchmithie Bay,GB,GB-SCT,GB-SCT-ANS,56.5950062,-2.5125206,2020-09-06 10:00,13
L7750413,Auchtermuchty Common,GB,GB-SCT,GB-SCT-FIF,56.3012541,-3.2238487,2020-07-21 09:55,33
L14087788,Auckland Way Railway Path,GB,GB-ENG,GB-ENG-DUR,54.6928934,-1.6478655,2021-03-20 11:17,7
L5227001,Audenshaw Reservoirs,GB,GB-ENG,GB-ENG-MAN,53.4649751,-2.1307898,2022-02-17 07:33,190
L2782072,Audley End NT,GB,GB-ENG,GB-ENG-ESS,52.0194133,0.2229881,2021-01-21 09:45,95
L10419622,Aughton Ings,GB,GB-ENG,GB-ENG-ERY,53.8396529,-0.9353358,2022-01-10 10:44,78
L1374163,Aust--Severn Estuary,GB,GB-ENG,GB-ENG-GLS,51.5954949,-2.634058,2022-02-15 16:08,104
L14141034,Aust--Wetland,GB,GB-ENG,GB-ENG-GLS,51.5923137,-2.6217297,2022-02-24 13:11,64
L12086948,Avebury Stone Circles and Village,GB,GB-ENG,GB-ENG-WIL,51.428912,-1.85375,2022-02-25 16:35,61
L12105086,Aveley (LBC District),GB,GB-ENG,GB-ENG-ESS,51.4994383,0.2549496,2021-08-20 14:35,4
L12105087,Aveley Landfill,GB,GB-ENG,GB-ENG-LND,51.502383,0.2421249,NA,NA
L9841688,Avenham and Miller Parks,GB,GB-ENG,GB-ENG-LAN,53.7524785,-2.7028853,2020-02-02 09:00,19
L6479499,Avenue Park,GB,GB-ENG,GB-ENG-HRT,51.9882621,-0.1952189,2022-01-09 15:54,44
L12105088,Avery Hill Park,GB,GB-ENG,GB-ENG-LND,51.4478663,0.0754419,2022-03-05 13:50,30
L1126505,Avielochan,GB,GB-SCT,GB-SCT-HLD,57.2265939,-3.8121629,2022-02-20 08:30,94
L14054561,Avington Park,GB,GB-ENG,GB-ENG-HAM,51.0865297,-1.2478243,2021-12-04 10:00,70
L2793601,Avoch,GB,GB-SCT,GB-SCT-HLD,57.5599454,-4.1760053,2021-09-18 17:45,42
L9758644,Avon Bank Gardens,GB,GB-ENG,GB-ENG-WAR,52.1881197,-1.7068747,2019-08-07 16:31,14
L13086531,Avon Causeway,GB,GB-ENG,GB-ENG-DOR,50.7783946,-1.7923762,2022-02-13 16:51,35
L13325980,Avon Causeway (Hampshire side),GB,GB-ENG,GB-ENG-HAM,50.7796688,-1.7874341,2021-12-29 15:06,33
